"dataset","col_index","shape_est","shape_sd"
"bci",256,0.312965728261361,0.00774814986681307
"bci",257,0.311388997701328,0.00769094403334805
"bci",258,0.30916213276338,0.00761669752452908
"bci",259,0.30709844868735,0.00754714826984809
"bci",260,0.302951915366673,0.00742278569573403
"bci",261,0.300947295987285,0.00735561471833556
"bci",262,0.299407113581187,0.00730099545580268
"bci",263,0.2976077647616,0.00723982672516006
"bci",264,0.29355631575501,0.00711997412514056
"bci",265,0.292004221126452,0.00706599004400806
"bci",266,0.289603421857558,0.00699015675830502
"bci",267,0.287035199472851,0.00691034312323887
"bci",268,0.28407125321338,0.0068206740862665
"bci",269,0.281651396975112,0.00674549361934095
"bci",270,0.280175426862972,0.0066949743212655
"bci",271,0.276451448002482,0.00658696867139555
"bci",272,0.274973312685482,0.00653699560774627
"bci",273,0.273440971925064,0.00648586597303878
"bci",274,0.271992147589589,0.00643709680073113
"bci",275,0.270079831240122,0.00637676925857669
"bci",276,0.268686874447353,0.00632988416313543
"bci",277,0.267301191783631,0.00628339336814527
"bci",278,0.265834784441852,0.00623507368901262
"bci",279,0.263129453244777,0.00615579496189609
"bci",280,0.261756289107381,0.00611032023145365
"bci",281,0.259701906139561,0.00604799273195355
"bci",282,0.258407882182274,0.00600493537604279
"bci",283,0.257094352150426,0.0059615808593723
"bci",284,0.255652279289646,0.00591522083605958
"bci",285,0.25423870787578,0.00586977073356506
"bci",286,0.25192745660487,0.00580231548927216
"bci",287,0.249809924383367,0.00573994768089185
"bci",288,0.248550745190289,0.00569897999166753
"bci",289,0.247242250572135,0.00565697759100481
"bci",290,0.246071998244161,0.00561854176642555
"bci",291,0.24447236200379,0.00556977577023432
"bci",292,0.242889486435758,0.00552162949951796
"bci",293,0.240736655037544,0.00545983173410958
"bci",294,0.2392581264417,0.00541466368861812
"bci",295,0.237236110897059,0.00535653824562563
"bci",296,0.235838152879447,0.00531372976061051
"bci",297,0.234629045857188,0.00527564990743007
"bci",298,0.233372520513377,0.0052365894907007
